id,degree,size,salary,position_name
558d30fe1dc76a21781e6db4,1,4,2,物流经理
558d30fe1dc76a21781e6db8,1,4,1,销售专员
558d30fe1dc76a21781e6dd3,0,3,3,销售经理
558d30ff1dc76a21781e6e6e,1,4,2,物流经理
558d30ff1dc76a21781e6e91,0,4,2,物流专员
558d31011dc76a21781e6fd7,0,6,2,物流经理
558d31011dc76a21781e6fed,1,7,2,物流经理
558d31011dc76a21781e7082,0,3,2,销售专员
558d31011dc76a21781e7099,1,4,1,物流专员
558d31011dc76a21781e70c0,0,4,2,采购助理
558d31021dc76a21781e7111,0,4,1,销售专员
558d31021dc76a21781e71cb,1,4,1,采购助理
558d31041dc76a21781e738b,0,5,1,物流专员
558d31041dc76a21781e7488,1,5,6,项目经理
558d31051dc76a21781e75ec,0,1,2,销售专员
558d31061dc76a21781e766d,0,4,1,销售经理
558d31061dc76a21781e773e,0,4,1,生产专员
558d31081dc76a21781e78db,1,5,1,销售专员
558d31081dc76a21781e7919,1,6,6,市场专员
558d31081dc76a21781e7956,1,5,2,销售经理
558d31081dc76a21781e7970,1,4,1,市场经理
558d31091dc76a21781e79ce,1,6,4,市场专员
558d31091dc76a21781e7a40,1,3,2,销售经理
558d31091dc76a21781e7a66,1,5,6,市场总监
558d31091dc76a21781e7a95,1,5,1,销售经理
558d31091dc76a21781e7af1,1,7,3,市场专员
558d31091dc76a21781e7b12,2,7,2,市场专员
558d310a1dc76a21781e7b4f,1,6,2,市场专员
558d310a1dc76a21781e7b63,0,2,1,市场专员
558d310b1dc76a21781e7c94,1,6,5,市场总监
558d310b1dc76a21781e7c9e,2,4,4,开发工程师
558d310b1dc76a21781e7d07,0,3,2,市场专员
558d310b1dc76a21781e7d26,1,5,4,销售经理
558d310b1dc76a21781e7d3f,1,3,2,市场专员
558d310d1dc76a21781e7ec2,1,6,4,市场经理
558d310d1dc76a21781e7f2a,0,4,2,市场专员
558d310d1dc76a21781e7f3d,1,5,1,市场专员
558d310d1dc76a21781e7f46,1,3,2,销售经理
558d310d1dc76a21781e7fab,1,4,2,技术支持
558d310e1dc76a21781e7ffb,1,5,6,市场经理
558d310e1dc76a21781e800c,0,3,2,市场专员
558d310e1dc76a21781e807d,0,3,2,销售经理
558d310e1dc76a21781e8124,2,4,4,市场总监
558d310f1dc76a21781e8145,0,3,4,市场经理
558d310f1dc76a21781e8158,0,2,2,采购经理
558d310f1dc76a21781e8196,1,3,4,市场专员
558d310f1dc76a21781e81a3,1,1,1,运营专员
558d31101dc76a21781e82cd,1,5,2,市场专员
558d31101dc76a21781e82f0,0,5,2,质量(QA/QC)
558d31111dc76a21781e8449,0,6,1,市场专员
558d31111dc76a21781e84af,1,5,5,市场总监
558d31111dc76a21781e84e6,2,6,1,市场专员
558d31121dc76a21781e8540,1,4,5,销售总监
558d31121dc76a21781e8577,1,4,3,销售专员
558d31121dc76a21781e857f,1,4,2,市场专员
558d31121dc76a21781e858a,1,4,3,市场专员
558d31121dc76a21781e85bc,0,5,1,市场专员
558d31131dc76a21781e861e,1,3,6,市场总监
558d31131dc76a21781e8633,0,2,1,市场专员
558d31131dc76a21781e864e,1,5,1,市场专员
558d31131dc76a21781e8658,0,4,1,市场专员
558d31141dc76a21781e8711,0,6,2,销售经理
558d31141dc76a21781e8722,1,5,1,销售经理
558d31141dc76a21781e8756,1,3,2,销售经理
558d31141dc76a21781e87d3,0,6,1,会计
558d31141dc76a21781e87f0,1,4,2,市场专员
558d31141dc76a21781e8816,1,3,5,运营经理
558d31151dc76a21781e88c3,1,5,1,市场专员
558d31151dc76a21781e88d9,0,5,2,销售经理
558d31151dc76a21781e8912,1,5,3,销售经理
558d31161dc76a21781e89d5,1,4,4,销售经理
558d31161dc76a21781e8a46,0,3,2,运营专员
558d31171dc76a21781e8b7d,1,4,5,市场经理
558d31181dc76a21781e8c2f,1,2,6,销售经理
558d31181dc76a21781e8ced,1,3,3,销售经理
558d31181dc76a21781e8d05,0,7,1,销售专员
558d311a1dc76a21781e8e3d,1,6,3,销售经理
558d311a1dc76a21781e8e91,0,4,1,销售经理
558d311a1dc76a21781e8eb7,1,4,2,销售经理
558d311a1dc76a21781e8f0a,1,6,4,销售经理
558d311a1dc76a21781e8f59,0,3,2,采购助理
558d311b1dc76a21781e8fcd,1,7,5,项目经理
558d311c1dc76a21781e9090,2,3,6,市场总监
558d311c1dc76a21781e9105,0,2,5,销售经理
558d311d1dc76a21781e91ac,2,5,3,销售经理
558d311d1dc76a21781e91c2,1,4,3,运营经理
558d311d1dc76a21781e9259,1,5,3,销售经理
558d311d1dc76a21781e9266,1,6,3,运营经理
558d311d1dc76a21781e929b,1,7,5,采购经理
558d311e1dc76a21781e9348,2,4,5,销售总监
558d311f1dc76a21781e941e,0,2,2,销售经理
558d311f1dc76a21781e9422,0,6,1,销售经理
558d311f1dc76a21781e942f,1,5,4,销售经理
558d31201dc76a21781e949c,1,4,2,项目经理
558d31201dc76a21781e94ae,1,5,2,销售专员
558d31201dc76a21781e9576,1,6,2,销售经理
558d31201dc76a21781e95c2,1,3,1,销售经理
558d31201dc76a21781e95e5,0,3,2,销售经理
558d31201dc76a21781e95f7,0,3,3,销售经理
558d31201dc76a21781e95fa,1,4,4,销售总监
558d31201dc76a21781e961a,2,6,5,市场总监
558d31211dc76a21781e9646,0,2,3,销售经理
558d31211dc76a21781e9669,0,7,2,销售经理
558d31211dc76a21781e9677,1,6,6,销售经理
558d31211dc76a21781e9694,1,7,5,销售经理
558d31211dc76a21781e969d,1,6,6,销售经理
558d31211dc76a21781e96a1,1,4,3,销售经理
558d31211dc76a21781e96a5,0,3,3,销售经理
558d31211dc76a21781e9702,0,5,1,采购助理
558d31211dc76a21781e971b,1,4,1,销售经理
558d31211dc76a21781e9720,1,4,2,项目经理
558d31221dc76a21781e9790,1,4,6,采购助理
558d31221dc76a21781e97b2,1,3,2,销售专员
558d31221dc76a21781e97b5,1,6,5,销售经理
558d31221dc76a21781e9835,1,5,3,销售经理
558d31231dc76a21781e9910,1,5,2,销售经理
558d31231dc76a21781e99a4,1,4,2,销售经理
558d31231dc76a21781e99a8,0,6,1,销售经理
558d31231dc76a21781e99c7,1,6,6,销售经理
558d31241dc76a21781e9a73,1,4,2,机械工程师
558d31251dc76a21781e9acb,0,4,2,机械工程师
558d31251dc76a21781e9b69,1,4,4,机械工程师
558d31251dc76a21781e9b70,1,2,2,机械工程师
558d31281dc76a21781e9e99,1,6,2,机械工程师
558d31291dc76a21781e9f79,1,5,5,生产总监
558d31291dc76a21781e9f90,1,5,3,销售经理
558d31291dc76a21781ea070,1,4,6,机械工程师
558d31291dc76a21781ea096,1,4,5,项目经理
558d312a1dc76a21781ea0a0,2,4,4,项目经理
558d312a1dc76a21781ea101,0,3,1,销售专员
558d312a1dc76a21781ea10b,1,2,3,采购经理
558d312a1dc76a21781ea15c,0,3,1,销售专员
558d312b1dc76a21781ea1db,1,4,1,销售专员
558d312b1dc76a21781ea210,0,3,1,质量(QA/QC)
558d312b1dc76a21781ea290,1,7,4,机械工程师
558d312b1dc76a21781ea29e,1,4,1,机械工程师
558d312f1dc76a21781ea561,0,7,2,机械工程师
558d312f1dc76a21781ea58e,1,4,1,机械工程师
558d31301dc76a21781ea6e1,2,5,2,质量(QA/QC)
558d31311dc76a21781ea72d,1,3,2,机械工程师
558d31321dc76a21781ea85a,1,4,3,采购经理
558d31321dc76a21781ea863,0,4,1,机械工程师
558d31321dc76a21781ea8c5,1,6,2,机械工程师
558d31331dc76a21781ea9af,1,4,3,生产经理
558d31331dc76a21781ea9b3,1,6,3,质量(QA/QC)
558d31351dc76a21781eac0e,1,5,1,生产专员
558d31351dc76a21781eacb0,1,2,3,机械工程师
558d31361dc76a21781eacca,1,5,4,采购经理
558d31361dc76a21781ead20,0,3,2,生产经理
558d31361dc76a21781ead5d,0,5,1,机械工程师
558d31371dc76a21781ead87,0,4,1,生产经理
558d31371dc76a21781eadad,1,6,1,人力资源专员
558d31381dc76a21781eaebf,1,5,2,机械工程师
558d31381dc76a21781eaed1,1,4,2,机械工程师
558d31391dc76a21781eafc5,1,1,4,质量(QA/QC)
558d31391dc76a21781eaff7,1,4,1,质量(QA/QC)
558d31391dc76a21781eb030,0,6,1,采购助理
558d31391dc76a21781eb03c,1,4,2,机械工程师
558d31391dc76a21781eb0c9,1,4,2,销售经理
558d313a1dc76a21781eb0f9,0,5,3,生产经理
558d313a1dc76a21781eb1d3,1,4,2,机械工程师
558d313b1dc76a21781eb260,2,4,1,机械工程师
558d313b1dc76a21781eb28a,0,5,2,质量(QA/QC)
558d313b1dc76a21781eb33d,1,3,4,项目经理
558d313d1dc76a21781eb436,1,7,2,机械工程师
558d313d1dc76a21781eb448,1,4,1,质量(QA/QC)
558d313d1dc76a21781eb45e,1,6,3,机械工程师
558d313d1dc76a21781eb48b,1,4,2,机械工程师
558d313d1dc76a21781eb49b,1,6,1,机械工程师
558d313e1dc76a21781eb50c,0,5,1,机械工程师
558d313e1dc76a21781eb516,1,6,2,机械工程师
558d313e1dc76a21781eb51e,0,5,1,机械工程师
558d313e1dc76a21781eb566,1,4,2,机械工程师
558d313e1dc76a21781eb62d,1,3,1,开发工程师
558d313f1dc76a21781eb68b,1,7,5,机械工程师
558d31401dc76a21781eb800,0,3,1,质量(QA/QC)
558d31401dc76a21781eb877,0,2,0,生产专员
558d31401dc76a21781eb89a,1,5,1,机械工程师
558d31411dc76a21781eb8e4,0,3,1,销售专员
558d31411dc76a21781eb944,2,6,3,机械工程师
558d31411dc76a21781eb969,1,3,5,运营经理
558d31421dc76a21781eba3b,0,4,1,生产专员
558d31431dc76a21781ebaaf,1,6,1,机械工程师
558d31431dc76a21781ebae6,0,3,1,质量(QA/QC)
558d31431dc76a21781ebb08,1,5,2,项目经理
558d31431dc76a21781ebb81,1,4,1,运营专员
558d31431dc76a21781ebba5,1,5,2,开发工程师
558d31441dc76a21781ebbe3,1,5,3,机械工程师
558d31441dc76a21781ebca2,1,6,2,机械工程师
558d31451dc76a21781ebcfc,1,5,1,销售经理
558d31451dc76a21781ebda6,1,6,3,机械工程师
558d31451dc76a21781ebe19,0,5,1,销售经理
558d31461dc76a21781ebec8,1,4,3,机械工程师
558d31461dc76a21781ebf1c,0,4,1,会计
558d31461dc76a21781ebf22,1,5,2,会计
558d31461dc76a21781ebf93,0,3,2,财务
558d31471dc76a21781ebfcb,1,6,1,会计
558d31471dc76a21781ec023,0,2,2,财务
558d31471dc76a21781ec026,1,4,2,会计
558d31471dc76a21781ec0be,1,4,1,会计
558d31481dc76a21781ec106,0,2,1,销售专员
558d31481dc76a21781ec130,1,7,1,会计
558d31481dc76a21781ec1ac,0,2,1,质量(QA/QC)
558d31491dc76a21781ec22b,0,3,1,会计
558d31491dc76a21781ec231,0,4,1,市场专员
558d31491dc76a21781ec275,0,2,0,会计
558d31491dc76a21781ec28b,0,4,1,销售专员
558d31491dc76a21781ec2b7,0,5,1,财务
558d31491dc76a21781ec2c6,0,5,1,会计
558d31491dc76a21781ec2f9,1,6,3,财务
558d31491dc76a21781ec2fb,2,7,2,会计
558d314a1dc76a21781ec341,0,5,1,会计
558d314a1dc76a21781ec348,0,3,2,会计
558d314a1dc76a21781ec41f,0,2,1,会计
558d314b1dc76a21781ec4d6,1,5,1,销售专员
558d314c1dc76a21781ec630,1,5,3,会计
558d314c1dc76a21781ec68d,0,3,1,会计
558d314c1dc76a21781ec69f,1,3,0,销售专员
558d314d1dc76a21781ec6c1,1,4,1,财务
558d314d1dc76a21781ec73f,1,3,1,会计
558d314d1dc76a21781ec760,1,4,1,会计
558d314d1dc76a21781ec7b2,1,3,1,销售专员
558d314e1dc76a21781ec7e4,0,5,1,采购助理
558d314e1dc76a21781ec84d,0,1,2,会计
558d314f1dc76a21781ec9ce,0,4,1,会计
558d314f1dc76a21781eca0f,0,3,1,会计
558d314f1dc76a21781eca72,1,7,2,会计
558d314f1dc76a21781eca85,0,2,1,会计
558d31501dc76a21781ecb80,1,3,4,市场经理
558d31501dc76a21781ecb8d,1,4,2,会计
558d31501dc76a21781ecbb9,0,2,1,销售专员
558d31501dc76a21781ecbd1,0,4,1,会计
558d31511dc76a21781ecc47,1,5,2,销售专员
558d31521dc76a21781ecce7,1,2,3,市场专员
558d31521dc76a21781ecdc2,0,2,1,会计
558d31531dc76a21781ece40,0,2,1,销售专员
558d31531dc76a21781ecf3e,1,5,2,软件测试
558d31541dc76a21781ecfc1,0,5,1,会计
558d31541dc76a21781ecfcd,0,3,1,会计
558d31541dc76a21781ecfd9,0,4,2,会计
558d31541dc76a21781ecfdb,0,5,2,销售专员
558d31541dc76a21781ed006,0,5,1,会计
558d31541dc76a21781ed00a,2,4,1,会计
558d31551dc76a21781ed076,1,6,1,销售经理
558d31561dc76a21781ed14e,1,6,1,会计
558d31561dc76a21781ed154,0,4,1,会计
558d31561dc76a21781ed16a,0,5,1,销售专员
558d31561dc76a21781ed1bd,1,6,1,会计
558d31561dc76a21781ed1ef,1,4,3,会计
558d31561dc76a21781ed209,0,4,1,会计
558d31561dc76a21781ed24f,0,2,1,会计
558d31571dc76a21781ed2ed,0,4,1,会计
558d31571dc76a21781ed315,0,3,1,会计
558d31571dc76a21781ed367,0,5,1,销售经理
558d31571dc76a21781ed37a,0,4,1,会计
558d31571dc76a21781ed3b6,0,3,2,客服经理
558d31581dc76a21781ed3f6,0,2,2,会计
558d31581dc76a21781ed443,1,5,1,会计
558d31581dc76a21781ed472,2,5,1,人力资源专员
558d31591dc76a21781ed5d6,1,4,1,会计
558d315a1dc76a21781ed630,0,3,1,会计
558d315a1dc76a21781ed655,0,5,2,人力资源专员
558d315a1dc76a21781ed67e,2,5,1,会计
558d315a1dc76a21781ed718,0,4,1,会计
558d315a1dc76a21781ed760,1,5,2,市场专员
558d315b1dc76a21781ed7ec,1,2,1,会计
558d315b1dc76a21781ed8e7,0,5,1,人力资源专员
558d315c1dc76a21781ed998,1,5,1,会计
558d315c1dc76a21781eda45,0,4,1,会计
558d315d1dc76a21781eda74,0,1,1,会计
558d315d1dc76a21781eda78,0,4,1,质量(QA/QC)
558d315d1dc76a21781edaa1,1,4,2,会计
558d315d1dc76a21781edb51,0,5,1,会计
558d315e1dc76a21781edbdd,0,4,1,会计
558d315e1dc76a21781edbfc,1,6,2,采购助理
558d315f1dc76a21781edc5d,0,2,1,会计
558d315f1dc76a21781edc63,2,6,4,质量(QA/QC)
558d315f1dc76a21781edc67,0,2,1,会计
558d315f1dc76a21781edd67,0,6,1,会计
558d315f1dc76a21781eddf1,1,5,2,会计
558d31601dc76a21781ede25,0,6,1,财务
558d31601dc76a21781ede40,0,3,1,质量(QA/QC)
558d31611dc76a21781ee01c,0,4,2,采购经理
558d31611dc76a21781ee029,0,2,4,销售经理
558d31611dc76a21781ee02e,2,4,1,会计
558d31621dc76a21781ee076,1,4,1,会计
558d31621dc76a21781ee0ec,0,3,1,会计
558d31631dc76a21781ee14a,0,4,1,会计
558d31641dc76a21781ee34b,0,4,2,会计
558d31641dc76a21781ee364,1,5,2,会计
558d31641dc76a21781ee3a0,1,3,1,会计
558d31641dc76a21781ee403,1,6,3,财务
558d31651dc76a21781ee41e,1,4,1,会计
558d31651dc76a21781ee422,0,2,3,会计
558d31651dc76a21781ee4b3,1,4,2,会计
558d31661dc76a21781ee5a1,0,4,1,销售经理
558d31661dc76a21781ee5cd,1,3,1,会计
558d31671dc76a21781ee69e,0,3,1,会计
558d31681dc76a21781ee73d,1,1,2,财务
558d31681dc76a21781ee74d,1,3,0,会计
558d31681dc76a21781ee790,1,2,5,运营总监
558d31681dc76a21781ee7c9,0,4,1,质量(QA/QC)
558d31681dc76a21781ee830,0,3,5,销售总监
558d31681dc76a21781ee83a,1,2,3,市场经理
558d31691dc76a21781ee8dd,1,4,2,会计
558d31691dc76a21781ee8df,1,4,1,会计
558d31691dc76a21781ee91a,1,7,3,会计
558d31691dc76a21781ee9a2,0,5,1,会计
558d316b1dc76a21781eeb5b,1,4,4,项目经理
558d316c1dc76a21781eec68,1,4,3,人力资源经理
558d316e1dc76a21781eeeab,1,5,5,采购经理
558d316f1dc76a21781eefe1,0,3,1,销售专员
558d316f1dc76a21781ef011,0,3,2,人力资源经理
558d316f1dc76a21781ef01b,0,1,2,项目经理
558d316f1dc76a21781ef03f,1,5,2,销售经理
558d316f1dc76a21781ef086,0,3,2,采购经理
558d316f1dc76a21781ef089,1,4,2,销售经理
558d31701dc76a21781ef0a8,1,3,4,销售经理
558d31701dc76a21781ef0b2,1,5,6,运营总监
558d31701dc76a21781ef1ca,0,4,4,销售经理
558d31711dc76a21781ef2de,1,5,4,销售总监
558d31711dc76a21781ef2e8,1,5,4,财务
558d31711dc76a21781ef315,1,6,4,销售经理
558d31731dc76a21781ef414,1,3,1,市场专员
558d31731dc76a21781ef41b,0,5,1,销售专员
558d31731dc76a21781ef42e,1,2,3,市场专员
558d31731dc76a21781ef467,1,1,3,项目经理
558d31731dc76a21781ef550,0,3,3,生产经理
558d31741dc76a21781ef5b3,2,4,3,销售经理
558d31741dc76a21781ef5cc,1,4,5,项目经理
558d31751dc76a21781ef7cb,1,4,5,生产经理
558d31751dc76a21781ef86f,0,2,2,销售专员
558d31751dc76a21781ef882,1,4,2,生产经理
558d31771dc76a21781ef99c,1,3,4,项目经理
558d31771dc76a21781ef9e3,1,5,3,销售经理
558d31771dc76a21781ef9f4,0,4,2,销售专员
558d31771dc76a21781efa17,1,6,2,销售专员
558d31791dc76a21781efb67,0,4,4,销售经理
558d31791dc76a21781efc8c,1,5,5,项目经理
558d317a1dc76a21781efc99,0,4,2,人力资源经理
558d317a1dc76a21781efdc0,1,4,1,机械工程师
558d317c1dc76a21781efe5f,0,3,1,质量(QA/QC)
558d317c1dc76a21781efee2,1,3,3,销售经理
558d317d1dc76a21781effef,0,1,1,软件测试
558d317d1dc76a21781efff9,1,4,6,运营总监
558d317e1dc76a21781f00a9,1,5,5,运营经理
558d317e1dc76a21781f00c5,0,3,2,销售专员
558d317f1dc76a21781f025c,2,5,2,销售经理
558d31801dc76a21781f0326,1,5,2,人力资源专员
558d31821dc76a21781f05b8,0,2,1,软件测试
558d31851dc76a21781f09a0,2,3,1,人力资源专员
558d31861dc76a21781f0a82,0,4,3,销售经理
558d31871dc76a21781f0ba4,1,5,1,会计
558d31871dc76a21781f0baa,0,4,2,销售专员
558d31891dc76a21781f0d61,1,4,2,销售经理
558d31891dc76a21781f0d86,0,6,2,销售专员
558d31891dc76a21781f0dc9,0,6,1,销售专员
558d318a1dc76a21781f0e6f,2,3,6,运营总监
558d318b1dc76a21781f0fc2,0,4,1,采购助理
558d318e1dc76a21781f12f7,2,4,1,销售经理
558d318f1dc76a21781f1397,1,5,4,软件测试
558d31911dc76a21781f14dc,1,4,2,销售经理
558d31911dc76a21781f1669,0,6,1,质量(QA/QC)
558d31921dc76a21781f1797,0,4,1,质量(QA/QC)
558d31941dc76a21781f1a76,0,4,1,销售专员
558d31941dc76a21781f1ab0,1,3,5,销售总监
558d31961dc76a21781f1d1d,0,6,1,机械工程师
558d31981dc76a21781f1ed8,1,6,1,人力资源专员
558d31991dc76a21781f1ffd,0,4,2,市场专员
558d31991dc76a21781f2063,1,3,3,质量(QA/QC)
558d319a1dc76a21781f2255,1,5,5,销售经理
558d319c1dc76a21781f2482,1,5,2,销售专员
558d319c1dc76a21781f24c9,1,2,2,软件测试
558d319d1dc76a21781f2543,1,2,3,物流经理
558d319d1dc76a21781f256b,1,5,1,人力资源经理
558d31a01dc76a21781f2974,0,4,1,销售专员
558d31a11dc76a21781f2a84,1,3,1,销售经理
558d31a11dc76a21781f2af4,0,2,1,销售专员
558d31a11dc76a21781f2b5c,1,1,1,运营专员
558d31a31dc76a21781f2ca5,0,5,1,销售专员
558d31a31dc76a21781f2d7c,0,4,1,销售经理
558d31a41dc76a21781f2dfd,0,1,1,市场专员
558d31a41dc76a21781f2e2e,0,3,3,项目经理
558d31a41dc76a21781f2e79,1,3,2,市场专员
558d31a41dc76a21781f2e92,0,2,1,会计
558d31a41dc76a21781f2f00,0,2,1,销售专员
558d31a51dc76a21781f2f93,1,6,4,销售经理
558d31a51dc76a21781f2ff1,1,2,0,销售经理
558d31a51dc76a21781f3015,2,5,0,财务
558d31a51dc76a21781f3022,1,5,5,销售总监
558d31a51dc76a21781f3033,1,3,1,市场专员
558d31a51dc76a21781f306d,0,4,1,销售专员
558d31a61dc76a21781f311c,1,4,1,销售经理
558d31a81dc76a21781f334a,0,4,1,销售专员
558d31a91dc76a21781f3564,0,3,1,销售专员
558d31aa1dc76a21781f364b,0,3,1,销售经理
558d31aa1dc76a21781f36d2,1,4,2,市场经理
558d31ab1dc76a21781f376d,0,4,2,项目经理
558d31ac1dc76a21781f3864,1,2,2,市场专员
558d31ae1dc76a21781f3b1e,0,5,1,销售经理
558d31ae1dc76a21781f3b9e,1,6,2,人力资源经理
558d31af1dc76a21781f3bf4,1,2,4,市场总监
558d31af1dc76a21781f3c37,0,3,1,销售经理
558d31af1dc76a21781f3c71,1,7,2,销售经理
558d31af1dc76a21781f3cb5,1,5,2,销售经理
558d31af1dc76a21781f3cf5,0,2,1,销售专员
558d31af1dc76a21781f3d6f,1,4,4,销售专员
558d31b01dc76a21781f3d95,1,3,6,销售总监
558d31b01dc76a21781f3db5,1,5,3,销售经理
558d31b11dc76a21781f3f1f,1,4,2,人力资源经理
558d31b11dc76a21781f3fe6,0,4,1,销售专员
558d31b21dc76a21781f405b,0,2,2,项目经理
558d31b21dc76a21781f408d,1,3,3,销售经理
558d31b21dc76a21781f40a5,0,3,1,销售专员
558d31b21dc76a21781f40e6,0,7,3,质量(QA/QC)
558d31b31dc76a21781f42ae,1,4,5,质量(QA/QC)
558d31b51dc76a21781f435e,1,6,4,项目经理
558d31b51dc76a21781f43e0,1,1,3,开发工程师
558d31b51dc76a21781f440c,1,4,1,开发工程师
558d31b61dc76a21781f44ba,1,3,6,开发工程师
558d31b71dc76a21781f4567,2,3,4,开发工程师
558d31b71dc76a21781f45e7,1,5,5,开发工程师
558d31b71dc76a21781f45f8,1,4,3,开发工程师
558d31b71dc76a21781f4655,1,3,3,开发工程师
558d31b71dc76a21781f4684,1,3,4,项目经理
558d31b81dc76a21781f4818,2,5,5,项目经理
558d31ba1dc76a21781f49d3,1,2,1,技术支持
558d31ba1dc76a21781f4a19,1,5,5,项目经理
558d31bb1dc76a21781f4ae5,1,4,5,项目经理
558d31bb1dc76a21781f4af9,1,3,2,开发工程师
558d31bb1dc76a21781f4b1c,1,5,4,软件测试
558d31bc1dc76a21781f4bd2,0,4,2,开发工程师
558d31bc1dc76a21781f4cb3,1,4,3,项目经理
558d31be1dc76a21781f4d5d,0,2,2,开发工程师
558d31bf1dc76a21781f4d8a,1,1,0,销售专员
558d31c01dc76a21781f4f8f,0,3,2,开发工程师
558d31c01dc76a21781f4fbc,2,3,4,开发工程师
558d31c11dc76a21781f510c,1,3,5,项目经理
558d31c21dc76a21781f51ac,2,7,2,销售经理
558d31c21dc76a21781f5210,1,4,1,软件测试
558d31c31dc76a21781f523d,1,5,5,项目经理
558d31c31dc76a21781f5250,1,4,6,人力资源专员
558d31c31dc76a21781f525e,1,2,4,销售经理
558d31c31dc76a21781f5396,0,1,2,项目经理
558d31c31dc76a21781f53a4,1,5,4,项目经理
558d31c31dc76a21781f53be,1,4,5,开发工程师
558d31c41dc76a21781f53e3,0,2,4,运营经理
558d31c41dc76a21781f5499,1,3,2,技术支持
558d31c61dc76a21781f562f,1,2,3,项目经理
558d31c91dc76a21781f58fa,2,6,6,开发工程师
558d31cb1dc76a21781f5a71,0,3,1,销售经理
558d31cc1dc76a21781f5b55,0,3,4,运营专员
558d31cc1dc76a21781f5beb,1,3,3,软件测试
558d31cf1dc76a21781f5d85,1,4,2,人力资源经理
558d31cf1dc76a21781f5da1,1,6,4,项目经理
558d31d01dc76a21781f5ebb,1,4,3,开发工程师
558d31d01dc76a21781f5ed3,1,3,2,开发工程师
558d31d01dc76a21781f5f34,2,5,5,开发工程师
558d31d21dc76a21781f615c,1,3,3,开发工程师
558d31d31dc76a21781f61b2,1,7,4,销售专员
558d31d31dc76a21781f61fd,1,5,2,开发工程师
558d31d41dc76a21781f63b5,0,4,2,会计
558d31d41dc76a21781f6448,2,7,6,财务
558d31d41dc76a21781f6450,1,2,4,运营专员
558d31d51dc76a21781f6461,2,5,4,技术支持
558d31d51dc76a21781f64aa,1,3,3,项目经理
558d31d61dc76a21781f650a,0,5,6,生产专员
558d31d61dc76a21781f655c,1,1,1,客服
558d31d61dc76a21781f658e,1,5,5,市场专员
558d31d71dc76a21781f6646,2,5,5,项目经理
558d31d71dc76a21781f66ac,1,4,2,软件测试
558d31d71dc76a21781f66fb,0,5,2,技术支持
558d31d91dc76a21781f6896,1,6,4,销售经理
558d31da1dc76a21781f6903,1,5,3,项目经理
558d31db1dc76a21781f6b0a,1,2,1,技术支持
558d31dc1dc76a21781f6c3a,2,4,5,销售经理
558d31dc1dc76a21781f6c83,1,3,2,技术支持
558d31dd1dc76a21781f6d36,1,4,1,技术支持
558d31dd1dc76a21781f6d3b,2,6,3,会计
558d31de1dc76a21781f6de9,1,4,2,财务
558d31df1dc76a21781f6f07,1,3,2,生产专员
558d31e01dc76a21781f70c9,0,5,2,技术支持
558d31e11dc76a21781f713b,1,6,5,项目经理
558d31e11dc76a21781f7168,0,4,5,运营总监
558d31e41dc76a21781f74ae,1,3,2,技术支持
558d31e51dc76a21781f7566,0,3,2,技术支持
558d31e51dc76a21781f7568,2,5,5,人力资源专员
558d31e51dc76a21781f75c8,1,4,1,会计
558d31e51dc76a21781f761c,1,2,3,市场经理
558d31e51dc76a21781f7621,1,5,4,销售经理
558d31e61dc76a21781f76c3,0,3,1,技术支持
558d31e61dc76a21781f76e8,1,4,5,项目经理
558d31e61dc76a21781f76f8,1,4,5,运营总监
558d31e61dc76a21781f7712,1,4,1,技术支持
558d31e61dc76a21781f7754,1,4,1,技术支持
558d31e71dc76a21781f77c0,1,4,4,财务
558d31e71dc76a21781f7833,2,3,5,生产专员
558d31e71dc76a21781f7871,1,1,3,运营总监
558d31e81dc76a21781f7875,1,5,3,运营经理
558d31e81dc76a21781f78ce,2,4,5,销售总监
558d31e81dc76a21781f790a,1,4,4,物流经理
558d31e81dc76a21781f7947,1,4,5,销售经理
558d31e81dc76a21781f797a,0,2,1,采购助理
558d31e91dc76a21781f79ce,1,1,5,财务
558d31e91dc76a21781f79e2,1,4,3,运营经理
558d31e91dc76a21781f7a05,1,4,6,销售专员
558d31e91dc76a21781f7a28,1,6,1,生产专员
558d31e91dc76a21781f7a3f,0,1,1,质量(QA/QC)
558d31ea1dc76a21781f7a87,0,4,1,销售经理
558d31ea1dc76a21781f7a92,0,4,1,采购助理
558d31ea1dc76a21781f7ab8,1,2,2,采购经理
558d31ea1dc76a21781f7aca,1,3,2,采购助理
558d31ea1dc76a21781f7b00,0,5,1,销售经理
558d31ea1dc76a21781f7b12,1,2,5,运营总监
558d31eb1dc76a21781f7b6f,0,2,1,采购助理
558d31eb1dc76a21781f7c9b,1,3,2,采购助理
558d31eb1dc76a21781f7ca3,1,5,2,采购经理
558d31ee1dc76a21781f7de2,0,4,1,销售专员
558d31ee1dc76a21781f7efb,1,2,1,市场专员
558d31ee1dc76a21781f7f07,1,5,3,运营专员
558d31f11dc76a21781f807f,0,2,1,销售专员
558d31f11dc76a21781f8102,1,4,5,项目经理
558d31f11dc76a21781f81d2,1,1,1,销售专员
558d31f21dc76a21781f8272,0,5,1,采购助理
558d31f21dc76a21781f831c,0,5,2,采购助理
558d31f21dc76a21781f8332,0,5,1,采购助理
558d31f31dc76a21781f8383,0,1,1,销售经理
558d31f41dc76a21781f845b,0,5,2,质量(QA/QC)
